method,calibration,update,subject,seed,epoch,beta_t,LEW_before,LEW_after_full,LEW_after_stop,LEW_after_stop_normmatched,delta_LEW_full,delta_LEW_stop,delta_LEW_stop_normmatched,full_minus_stop_delta_LEW,full_minus_normmatched_delta_LEW,norm_ratio_full_over_stop,bank_seed,bank_hash,diagnostic_ms
ebsw_full_ess050,ess050,raw_rooted,3,1788,25,137.31137001905802,8.436049968350916,8.428862318762409,8.224667676715463,8.244984850545967,-0.0071876495885074,-0.2113822916354539,-0.1910651178049498,0.2041946420469464,0.1838774682164423,2.5739498260841094,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060,55.18226698040962
ebsw_full_ess050,ess050,raw_rooted,3,1788,50,187.7006631455312,8.166083046467651,8.605139495855425,8.039526331488014,8.373228170530078,0.439056449387774,-0.1265567149796371,0.2071451240624267,0.5656131643674112,0.2319113253253473,3.058371841889381,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed,62.91162106208503
ebsw_full_ess050,ess050,raw_rooted,3,1788,100,83.85686736964976,8.286193982060185,8.945966480265591,8.108752369334825,8.619312346362182,0.6597724982054061,-0.1774416127253602,0.3331183643019972,0.8372141109307663,0.3266541339034088,3.3812494559799844,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361,53.04366513155401
ebsw_full_ess050,ess050,raw_rooted,3,1788,200,149.19436089659206,8.10556042714162,8.080077043497228,7.902368133690441,7.919719820035791,-0.0254833836443921,-0.2031922934511794,-0.1858406071058294,0.1777089098067872,0.1603572234614372,2.549645518488189,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc,52.22527007572353
ebsw_full_ess050,ess050,raw_rooted,3,1788,300,147.8124285721721,7.900173673253094,8.298313690384118,7.74292028612923,8.034424570275165,0.3981400171310243,-0.1572533871238635,0.1342508970220715,0.5553934042548878,0.2638891201089528,3.11642262214814,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740,45.45137798413634
ebsw_full_ess050,ess050,raw_rooted,3,1788,400,117.22546826923588,7.995620903795569,8.057355036688897,7.779362112517788,7.85143190915191,0.0617341328933278,-0.2162587912777809,-0.1441889946436587,0.2779929241711087,0.2059231275369866,2.68021142363644,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97,55.80870481207967
ebsw_full_ess050,ess050,raw_rooted,3,1788,500,142.3253024427844,7.837275185595296,7.821154761855532,7.634929041199427,7.663244311293665,-0.0161204237397631,-0.2023461443958689,-0.1740308743016303,0.1862257206561057,0.1579104505618671,2.5287673115356952,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836,60.76909904368222
ebsw_full_ess050,ess050,raw_rooted,8,1788,0,27.694285456275704,10.270850778196136,9.989419589465172,9.75171011485226,9.359839079291294,-0.2814311887309628,-0.519140663343876,-0.9110116989048418,0.2377094746129131,0.629580510173879,3.0259454331783115,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737,79.39845300279558
ebsw_full_ess050,ess050,raw_rooted,8,1788,25,207.85546632390168,7.927855224830919,7.892070871118143,7.745107650507159,7.76072001244964,-0.0357843537127759,-0.1827475743237601,-0.1671352123812797,0.1469632206109841,0.1313508586685037,2.419459578829039,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060,48.34810411557555
ebsw_full_ess050,ess050,raw_rooted,8,1788,50,279.22573554316216,7.769002316249278,7.723204148300272,7.621818966839605,7.654219769608234,-0.0457981679490062,-0.1471833494096728,-0.1147825466410434,0.1013851814606665,0.0689843786920372,2.180189714485634,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed,54.214941104874015
ebsw_full_ess050,ess050,raw_rooted,8,1788,100,67.95637389207805,8.10514902599934,8.335031012499202,7.848687702626187,8.036314387361902,0.229881986499862,-0.2564613233731529,-0.0688346386374387,0.486343309873015,0.2987166251373008,2.9522292966240964,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361,52.40077199414373
ebsw_full_ess050,ess050,raw_rooted,8,1788,200,205.0937342998645,7.7516888668372115,7.693673008754194,7.56922389813842,7.577262064409546,-0.0580158580830172,-0.1824649686987918,-0.1744268024276651,0.1244491106157745,0.1164109443446479,2.319848285567874,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc,52.289106883108616
ebsw_full_ess050,ess050,raw_rooted,8,1788,300,237.71943170412584,7.626794113695179,7.477960963236802,7.4380907241481,7.405340547632078,-0.148833150458377,-0.1887033895470793,-0.2214535660631007,0.0398702390887022,0.0726204156047236,2.0972546421013125,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740,65.8139600418508
ebsw_full_ess050,ess050,raw_rooted,8,1788,400,239.6311577600138,7.473476492051781,7.565000398818283,7.332685870234993,7.451256422083432,0.0915239067665014,-0.1407906218167882,-0.0222200699683492,0.2323145285832897,0.1137439767348507,2.4831243879482217,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97,46.41545005142689
ebsw_full_ess050,ess050,raw_rooted,8,1788,500,165.03631747167503,7.539505377763524,7.670222869741093,7.367977276174115,7.503595685195642,0.1307174919775695,-0.1715281015894083,-0.0359096925678814,0.3022455935669779,0.166627184545451,2.6878453865613623,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836,54.93381200358272
ebsw_full_ess050,ess050,raw_rooted,1,3654,0,69.10252459867954,7.00240537723237,6.8418738728255954,6.685131324710281,6.553441211289081,-0.1605315044067747,-0.3172740525220892,-0.4489641659432895,0.1567425481153144,0.2884326615365147,2.6840171697069897,3654,dc1dc33adacb85b74a84909665c762b38e02c737337f33c7525bf5fa36362acd,68.63834499381483
ebsw_full_ess050,ess050,raw_rooted,1,3654,25,155.65999127320617,6.366476523404442,6.405815928395751,6.177525441946412,6.240667689585435,0.0393394049913089,-0.1889510814580299,-0.1258088338190068,0.2282904864493389,0.1651482388103158,2.6478733583509384,3979,fdba3dea77616db68f5fb87618194a6815c80962b90d11ecedf2ea613074d925,50.459966994822025
ebsw_full_ess050,ess050,raw_rooted,1,3654,50,184.20515630771217,6.261442146745558,6.300272107666804,6.08854745067798,6.1448070429971775,0.0388299609212463,-0.1728946960675781,-0.1166351037483801,0.2117246569888244,0.1554650646696265,2.558567407094844,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc,56.529358960688114
ebsw_full_ess050,ess050,raw_rooted,1,3654,100,163.19562684499033,6.282273704627335,6.236076383523895,6.080882466342989,6.08250051194452,-0.0461973211034401,-0.2013912382843461,-0.199773192682815,0.155193917180906,0.1535758715793749,2.465667928303649,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f,62.30416102334857
ebsw_full_ess050,ess050,raw_rooted,1,3654,200,104.64681042248644,6.296137798942709,6.41653638313926,6.0704567843288,6.163933918679182,0.1203985841965504,-0.225681014613909,-0.1322038802635274,0.3460795988104594,0.2526024644600779,2.76663976867518,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2,54.59919688291848
ebsw_full_ess050,ess050,raw_rooted,1,3654,300,132.66281471286845,6.120197324036937,6.49482602401634,5.95155732495589,6.218247379332547,0.3746286999794028,-0.168639999081047,0.0980500552956096,0.5432686990604498,0.2765786446837932,3.1369811611667178,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e,57.71375191397965
ebsw_full_ess050,ess050,raw_rooted,1,3654,400,199.0428242744243,5.9543522907350805,5.818127958917238,5.761891794739729,5.730411272200305,-0.1362243318178428,-0.1924604959953519,-0.2239410185347754,0.056236164177509,0.0877166867169325,2.2174705990546,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95,53.70635003782809
ebsw_full_ess050,ess050,raw_rooted,1,3654,500,142.43137750630217,5.985523422791404,5.988290966444898,5.7876010794826165,5.827833418988425,0.0027675436534941,-0.1979223433087877,-0.1576900038029789,0.2006898869622819,0.1604575474564731,2.596210694882844,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b,48.78178401850164
ebsw_full_ess050,ess050,raw_rooted,3,3654,0,35.13387329281241,10.198606317621376,9.615250842116934,9.694688356496007,9.262313654725808,-0.5833554755044421,-0.503917961125369,-0.9362926628955694,-0.0794375143790731,0.3529371873911273,2.573565088319677,3654,dc1dc33adacb85b74a84909665c762b38e02c737337f33c7525bf5fa36362acd,64.50308789499104
ebsw_full_ess050,ess050,raw_rooted,3,3654,25,92.54183305058648,8.798180637318369,8.51697105975666,8.495795885485107,8.342210405471368,-0.2812095775617091,-0.3023847518332623,-0.4559702318470009,0.0211751742715531,0.1747606542852917,2.399022106966938,3979,fdba3dea77616db68f5fb87618194a6815c80962b90d11ecedf2ea613074d925,62.559641897678375
ebsw_full_ess050,ess050,raw_rooted,3,3654,50,97.52618119508492,8.46495822357629,8.697823625421831,8.250020623527986,8.419689224614679,0.232865401845542,-0.2149376000483034,-0.0452689989616104,0.4478030018938455,0.2781344008071524,3.0002522094484525,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc,45.84538913331926
ebsw_full_ess050,ess050,raw_rooted,3,3654,100,81.35300543474021,8.65253065096567,8.471365107990936,8.35764979880028,8.227357325652811,-0.1811655429747336,-0.2948808521653898,-0.4251733253128584,0.1137153091906562,0.2440077823381248,2.6328737149389605,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f,58.76125604845584
ebsw_full_ess050,ess050,raw_rooted,3,3654,200,140.49937670054993,8.130941814615879,8.167035040749413,7.935158104447811,7.991050875062106,0.0360932261335342,-0.1957837101680661,-0.1398909395537728,0.2318769363016004,0.1759841656873071,2.640093274360455,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2,54.650730919092894
ebsw_full_ess050,ess050,raw_rooted,3,3654,300,118.47658534378326,8.166455070098404,8.23179274189418,7.936113362543379,7.9576957765295,0.0653376717957758,-0.2303417075550253,-0.208759293568904,0.2956793793508012,0.2740969653646798,2.7685799336737578,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e,62.76014307513833
ebsw_full_ess050,ess050,raw_rooted,3,3654,400,162.94254745572832,7.975597721373534,7.767503891121699,7.749492695395602,7.674925795260341,-0.2080938302518351,-0.2261050259779313,-0.3006719261131927,0.0180111957260962,0.0925780958613575,2.177125018549308,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95,63.188236905261874
ebsw_full_ess050,ess050,raw_rooted,3,3654,500,131.20029062744564,7.999809607841728,7.849337726524336,7.756967211873648,7.688974497697614,-0.1504718813173919,-0.2428423959680801,-0.3108351101441142,0.0923705146506881,0.1603632288267222,2.4021178425952625,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b,53.13300294801593
ebsw_full_ess050,ess050,raw_rooted,8,3654,0,27.84188888298657,10.270850778196136,9.480486867795264,9.676121422720769,9.11385346482977,-0.7903639104008722,-0.5947293554753692,-1.1569973133663662,-0.1956345549255029,0.366633402965494,2.5431906547750387,3654,dc1dc33adacb85b74a84909665c762b38e02c737337f33c7525bf5fa36362acd,59.325991896912456
ebsw_full_ess050,ess050,raw_rooted,8,3654,25,169.3868089739824,7.961577518858667,7.861315916259018,7.760374527618697,7.760364037857885,-0.100261602599649,-0.2012029912399704,-0.2012134810007824,0.1009413886403214,0.1009518784011334,2.2817552307340416,3979,fdba3dea77616db68f5fb87618194a6815c80962b90d11ecedf2ea613074d925,56.23499793000519
ebsw_full_ess050,ess050,raw_rooted,8,3654,50,82.47917220318305,8.361723116740034,8.15749882964026,8.047549726983695,7.931479974339687,-0.2042242870997732,-0.3141733897563394,-0.4302431424003474,0.1099491026565662,0.2260188553005742,2.481134797936409,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc,48.332567093893886
ebsw_full_ess050,ess050,raw_rooted,8,3654,100,139.19961056807497,7.981966555924174,7.868749525881139,7.756203122941748,7.735324830961316,-0.1132170300430353,-0.2257634329824265,-0.246641724962858,0.1125464029393912,0.1334246949198227,2.363764431148521,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f,57.710994966328144
ebsw_full_ess050,ess050,raw_rooted,8,3654,200,87.39476694574941,7.916062136022314,8.356760577729476,7.721735701503804,8.08239078911221,0.4406984417071626,-0.1943264345185094,0.1663286530898968,0.635024876225672,0.2743697886172658,3.116935829960436,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2,45.77911901287735
ebsw_full_ess050,ess050,raw_rooted,8,3654,300,146.15162753345666,7.800530593380428,7.96698913025256,7.612740078971786,7.733251048694546,0.166458536872132,-0.1877905144086415,-0.0672795446858813,0.3542490512807736,0.2337380815580134,2.771783254074676,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e,53.94278699532151
ebsw_full_ess050,ess050,raw_rooted,8,3654,400,138.63209321750298,7.945032981658015,7.871111413356718,7.709257044486687,7.665822909007983,-0.073921568301297,-0.2357759371713275,-0.2792100726500317,0.1618543688700304,0.2052885043487347,2.5331385962903408,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95,57.27134901098907
ebsw_full_ess050,ess050,raw_rooted,8,3654,500,136.8594823142024,7.595237436342041,8.014455837726848,7.437743646570815,7.768153717785253,0.419218401384807,-0.1574937897712258,0.1729162814432125,0.5767121911560329,0.2463021199415944,3.059473509069818,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b,56.21157702989876
ebsw_full_ess050,ess050,raw_rooted,1,6398,0,68.34513449366742,7.00240537723237,6.928765420926958,6.702389184830836,6.616879929035877,-0.0736399563054126,-0.3000161924015341,-0.3855254481964936,0.2263762360961214,0.3118854918910809,2.795858587737473,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,59.36840898357332
ebsw_full_ess050,ess050,raw_rooted,1,6398,25,142.57781986426298,6.513383559489919,6.368121773527994,6.278888595773062,6.226396040335094,-0.1452617859619254,-0.2344949637168571,-0.2869875191548257,0.0892331777549317,0.1417257331929002,2.304176826589227,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f,55.7587209623307
ebsw_full_ess050,ess050,raw_rooted,1,6398,50,203.943468329863,6.243921703618157,6.349264310466982,6.082628006148791,6.178785877166863,0.1053426068488248,-0.1612936974693655,-0.0651358264512937,0.2666363043181903,0.1704784333001185,2.626771911706246,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357,61.97425094433129
ebsw_full_ess050,ess050,raw_rooted,1,6398,100,91.12619496821728,6.735141733271203,6.42394259110958,6.421454813539877,6.240157473468082,-0.3111991421616231,-0.3136869197313263,-0.4949842598031218,0.0024877775697031,0.1837851176414986,2.3594635039521594,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9,57.82480700872839
ebsw_full_ess050,ess050,raw_rooted,1,6398,200,139.76182656742608,6.178939883446367,6.123228239922023,5.972306162342226,5.988929538759601,-0.0557116435243436,-0.20663372110414,-0.1900103446867653,0.1509220775797963,0.1342987011624217,2.451175834048003,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04,108.9821900241077
ebsw_full_ess050,ess050,raw_rooted,1,6398,300,122.25848319687812,6.34282829401532,6.080097419421714,6.071006010622972,5.93276661139803,-0.2627308745936059,-0.2718222833923471,-0.4100616826172896,0.0090914087987412,0.1473308080236837,2.282272991605969,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631,63.33743082359433
ebsw_full_ess050,ess050,raw_rooted,1,6398,400,124.01253000756128,6.137531077575628,5.99756923654856,5.901340127772349,5.850967807311997,-0.139961841027068,-0.2361909498032783,-0.2865632702636311,0.0962291087762103,0.1466014292365631,2.422656182165421,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d,107.41696995683014
ebsw_full_ess050,ess050,raw_rooted,1,6398,500,103.95697728034996,6.262333155503665,6.265837164942398,6.016425438524591,6.002278664496837,0.0035040094387328,-0.2459077169790742,-0.2600544910068283,0.249411726417807,0.2635585004455612,2.762705152305949,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3,115.1927208993584
ebsw_full_ess050,ess050,raw_rooted,3,6398,0,31.488789746169445,10.198606317621376,9.802304836541373,9.706015206452744,9.306164353156095,-0.3963014810800036,-0.4925911111686307,-0.8924419644652808,0.0962896300886271,0.4961404833852771,2.8564425114494,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,68.1248300243169
ebsw_full_ess050,ess050,raw_rooted,3,6398,25,198.43140018769677,8.27122611806631,8.221937899667292,8.092796828687515,8.101490473509143,-0.0492882183990168,-0.1784292893787942,-0.169735644557166,0.1291410709797773,0.1204474261581491,2.348668947987623,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f,49.09270885400474
ebsw_full_ess050,ess050,raw_rooted,3,6398,50,142.2938754340256,8.38204061688309,8.359669114939818,8.170838870999857,8.179789146747526,-0.0223715019432724,-0.2112017458832333,-0.2022514701355646,0.1888302439399609,0.1798799681922922,2.5210781240518094,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357,54.56665996462107
ebsw_full_ess050,ess050,raw_rooted,3,6398,100,120.97557843309924,8.555936908480982,8.325754844590598,8.283054346347118,8.163004861532432,-0.2301820638903837,-0.2728825621338639,-0.39293204694855,0.0427004982434802,0.1627499830581662,2.3213072468125056,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9,52.24439105950296
ebsw_full_ess050,ess050,raw_rooted,3,6398,200,202.6184147035933,7.992190626266751,8.18208380211709,7.835033121029096,7.977960708855839,0.1898931758503383,-0.157157505237655,-0.0142299174109119,0.3470506810879934,0.2041230932612503,2.767619197951327,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04,53.3538730815053
ebsw_full_ess050,ess050,raw_rooted,3,6398,300,321.0465370536692,7.727368153186102,8.123131668412512,7.633144384952291,7.943376319318442,0.3957635152264096,-0.0942237682338111,0.2160081661323394,0.4899872834602208,0.1797553490940702,2.9305777299760045,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631,66.91925809718668
ebsw_full_ess050,ess050,raw_rooted,3,6398,400,81.10164430268613,8.11273014917657,8.274220415490378,7.882535544848902,8.027095817638367,0.1614902663138071,-0.2301946043276688,-0.0856343315382037,0.3916848706414759,0.2471245978520109,2.9294563305143697,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d,52.63605900108814
ebsw_full_ess050,ess050,raw_rooted,3,6398,500,144.01720930775178,7.958575816578826,7.821706834872605,7.729262053450525,7.668854112433739,-0.13686898170622,-0.2293137631283004,-0.2897217041450863,0.0924447814220803,0.1528527224388662,2.3775157353309457,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3,54.27868408150971
ebsw_full_ess050,ess050,raw_rooted,8,6398,0,28.030095581698387,10.270850778196136,9.568914972336984,9.689816608034253,9.171219040088983,-0.7019358058591525,-0.5810341701618853,-1.099631738107151,-0.1209016356972672,0.3976959322479985,2.5595721249769503,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a,65.14333002269268
ebsw_full_ess050,ess050,raw_rooted,8,6398,25,134.3105567632634,8.101650536147167,8.089164103132077,7.889990263515629,7.920454114659831,-0.0124864330150895,-0.2116602726315379,-0.1811964214873356,0.1991738396164484,0.168709988472246,2.5405396325515635,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f,47.93017008341849
ebsw_full_ess050,ess050,raw_rooted,8,6398,50,171.1867650000895,8.009345960449279,7.939373640638314,7.803061172261104,7.799153473822803,-0.0699723198109651,-0.2062847881881744,-0.2101924866264761,0.1363124683772092,0.1402201668155109,2.41613483024917,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357,56.76282779313624
ebsw_full_ess050,ess050,raw_rooted,8,6398,100,65.47595029444571,8.563858881922735,8.190202849040794,8.19209311733243,7.977457457023371,-0.3736560328819411,-0.3717657645903056,-0.5864014248993641,-0.0018902682916355,0.2127453920174229,2.384634115718059,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9,63.74778412282467
ebsw_full_ess050,ess050,raw_rooted,8,6398,200,96.81400542142688,8.165855553398782,8.156558869959243,7.892060892052166,7.853134666530359,-0.0092966834395387,-0.2737946613466153,-0.3127208868684228,0.2644979779070766,0.3034242034288841,2.723753243616099,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04,47.01132699847221
ebsw_full_ess050,ess050,raw_rooted,8,6398,300,120.03751385753506,7.8583361831957825,7.930949226072742,7.645510122971287,7.717399235329695,0.0726130428769593,-0.2128260602244953,-0.1409369478660878,0.2854391031014547,0.2135499907430471,2.7207494530924463,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631,65.7101459801197
ebsw_full_ess050,ess050,raw_rooted,8,6398,400,190.04634648772455,7.703845547542171,7.670007434868118,7.515116743026947,7.540450795007833,-0.0338381126740525,-0.1887288045152235,-0.1633947525343382,0.154890691841171,0.1295566398602856,2.316891555967316,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d,63.88497399166226
ebsw_full_ess050,ess050,raw_rooted,8,6398,500,168.31002060412877,7.751063993886786,7.649387457548653,7.538383824417694,7.515753583852218,-0.1016765363381333,-0.2126801694690927,-0.2353104100345682,0.1110036331309594,0.1336338736964348,2.322109849237976,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3,56.51791603304446
ebsw_full_ess075,ess075,raw_rooted,1,1788,0,67.36987913886378,7.00240537723237,6.579347846598311,6.692595322887478,6.531268656379004,-0.4230575306340594,-0.3098100543448918,-0.4711367208533659,-0.1132474762891675,0.0480791902193065,1.71814231589181,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737,52.72048385813832
ebsw_full_ess075,ess075,raw_rooted,1,1788,25,830.0749134192705,5.866030625517488,5.895767608036051,5.8240768943623,5.8610466357459625,0.0297369825185631,-0.0419537311551883,-0.0049839897715253,0.0716907136737514,0.0347209722900885,1.9786664877593132,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060,49.86782791092992
ebsw_full_ess075,ess075,raw_rooted,1,1788,50,596.7650493855447,5.793954208708682,5.7875649447933935,5.733352355232769,5.755876337540276,-0.0063892639152882,-0.0606018534759122,-0.0380778711684053,0.054212589560624,0.031688607253117,1.8766105858377893,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed,46.37743206694722
ebsw_full_ess075,ess075,raw_rooted,1,1788,100,712.526646412367,5.635177941379265,5.69454377924295,5.596046688217066,5.654908762116737,0.0593658378636847,-0.039131253162199,0.0197308207374717,0.0984970910258837,0.0396350171262129,2.0577522681363627,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361,54.841861827299
ebsw_full_ess075,ess075,raw_rooted,1,1788,200,761.4603853479734,5.520329758013383,5.504666429182538,5.458247029868788,5.470265967551963,-0.0156633288308452,-0.0620827281445945,-0.0500637904614196,0.0464193993137493,0.0344004616305744,1.8627839846268517,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc,55.97112397663295
ebsw_full_ess075,ess075,raw_rooted,1,1788,300,271.797034293288,5.515085372199433,5.439547788098021,5.407200292539652,5.395842078825805,-0.0755375841014123,-0.1078850796597814,-0.1192432933736284,0.0323474955583691,0.0437057092722161,1.947509187577676,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740,57.41175590083003
ebsw_full_ess075,ess075,raw_rooted,1,1788,400,726.3525555823123,5.306687140817637,5.283603454305749,5.248619480466186,5.2597146741658864,-0.0230836865118879,-0.0580676603514511,-0.0469724666517503,0.0349839738395632,0.0238887801398623,1.7807752956095757,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97,51.32237100042403
ebsw_full_ess075,ess075,raw_rooted,1,1788,500,762.2710310648765,5.222971074889765,5.203226300935585,5.168552310450459,5.184348262583259,-0.01974477395418,-0.0544187644393057,-0.0386228123065057,0.0346739904851256,0.0188780383523257,1.7827123989586866,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836,46.06844298541546
ebsw_full_ess075,ess075,raw_rooted,3,1788,0,29.326452100157816,10.198606317621376,9.557107181816855,9.736501187719597,9.409418237828444,-0.6414991358045192,-0.4621051299017793,-0.7891880797929307,-0.1793940059027399,0.1476889439884114,1.9190350260543112,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737,59.22511895187199
ebsw_full_ess075,ess075,raw_rooted,3,1788,25,1933.538717964374,7.758159207703392,7.725589451213231,7.709257244485945,7.695027937139739,-0.0325697564901608,-0.048901963217447,-0.0631312705636535,0.0163322067272861,0.0305615140734927,1.9098135602421893,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060,53.14450920559466
ebsw_full_ess075,ess075,raw_rooted,3,1788,50,2618.8726383981093,7.660858944040914,7.616744133483252,7.603715497565475,7.5801895255376515,-0.0441148105576623,-0.0571434464754387,-0.0806694185032625,0.0130286359177764,0.0365546079456002,1.81880114671572,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed,48.458541044965386
ebsw_full_ess075,ess075,raw_rooted,3,1788,100,2960.731727740111,7.398989677228426,7.3934490431041,7.370933381149166,7.370249907720378,-0.0055406341243253,-0.0280562960792591,-0.0287397695080473,0.0225156619549338,0.0231991353837219,1.7733819358185736,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361,45.4990949947387
ebsw_full_ess075,ess075,raw_rooted,3,1788,200,246.9233702573136,7.290226581091002,7.200996616593988,7.151148339495294,7.11949432307498,-0.0892299644970133,-0.1390782415957074,-0.170732258016022,0.0498482770986941,0.0815022935190086,2.296746725909117,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc,58.198809158056974
ebsw_full_ess075,ess075,raw_rooted,3,1788,300,547.6327112606556,7.010821529157593,7.041331216961702,6.931468527099878,6.968024408289159,0.0305096878041091,-0.0793530020577151,-0.0427971208684345,0.1098626898618242,0.0733068086725436,2.483228697075535,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740,50.91936094686389
