method,calibration,update,subject,seed,epoch,beta_t,effective_coeff_sum,effective_coeff_l1,negative_coeff_fraction,negative_coeff_mass,positive_coeff_mass,min_effective_coeff,max_effective_coeff,bank_seed,bank_hash
ebsw_full_bscale,bscale,normalized,8,3654,50,122.7769233819667,1.0,1.0,0.0,-0.0,1.0,0.0019015761034488,0.0023952087446452,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc
ebsw_full_bscale,bscale,normalized,8,3654,100,122.7769233819667,1.0,1.0,0.0,-0.0,1.0,0.0018983916794359,0.0023676600081584,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f
ebsw_full_bscale,bscale,normalized,8,3654,200,122.7769233819667,1.0,1.0,0.0,-0.0,1.0,0.0019067197906725,0.0023194246909538,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2
ebsw_full_bscale,bscale,normalized,8,3654,300,122.7769233819667,1.0,1.0,0.0,-0.0,1.0,0.0019078217975377,0.002261296748602,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e
ebsw_full_bscale,bscale,normalized,8,3654,400,122.7769233819667,1.0,1.0,0.0,-0.0,1.0,0.0019172568694025,0.0022819802051609,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95
ebsw_full_bscale,bscale,normalized,8,3654,500,122.7769233819667,1.0,1.0,0.0,-0.0,1.0,0.0019150155669635,0.0021974646571378,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b
ebsw_full_bscale,bscale,normalized,1,6398,0,122.7769233819667,1.0000000000000004,1.968233566408924,0.928,0.4841167832044619,1.4841167832044622,-0.0011630008332875,1.1200178171783073,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a
ebsw_full_bscale,bscale,normalized,1,6398,25,122.7769233819667,1.0,1.0,0.0,-0.0,1.0,0.0019138573783598,0.0022376861040869,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f
ebsw_full_bscale,bscale,normalized,1,6398,50,122.7769233819667,1.0,1.0,0.0,-0.0,1.0,0.0019220585795802,0.0022864095152321,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357
ebsw_full_bscale,bscale,normalized,1,6398,100,122.7769233819667,1.0,1.0,0.0,-0.0,1.0,0.0019342946737398,0.0022111189387374,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9
ebsw_full_bscale,bscale,normalized,1,6398,200,122.7769233819667,1.0,1.0,0.0,-0.0,1.0,0.0019309948794611,0.0022012922819532,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04
ebsw_full_bscale,bscale,normalized,1,6398,300,122.7769233819667,1.0,1.0,0.0,-0.0,1.0,0.0019307287719207,0.0021994272411684,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631
ebsw_full_bscale,bscale,normalized,1,6398,400,122.7769233819667,1.0,1.0,0.0,-0.0,1.0,0.0019291586573786,0.0022064021868037,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d
ebsw_full_bscale,bscale,normalized,1,6398,500,122.7769233819667,1.0,1.0,0.0,-0.0,1.0,0.0019383777540979,0.0021386798086804,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3
ebsw_full_bscale,bscale,normalized,3,6398,0,122.7769233819667,1.000000000000003,1.3131128118787971,0.998,0.1565564059393971,1.1565564059394002,-0.0143961449752255,1.1565564059394002,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a
ebsw_full_bscale,bscale,normalized,3,6398,25,122.7769233819667,1.0,1.0,0.0,-0.0,1.0,0.0015234607973914,0.0057095857674137,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f
ebsw_full_bscale,bscale,normalized,3,6398,50,122.7769233819667,1.0,1.0,0.0,-0.0,1.0,0.0018765769770524,0.0024406782122487,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357
ebsw_full_bscale,bscale,normalized,3,6398,100,122.7769233819667,1.0,1.0,0.0,-0.0,1.0,0.0018985883287492,0.0022770442721543,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9
ebsw_full_bscale,bscale,normalized,3,6398,200,122.7769233819667,1.0,1.0,0.0,-0.0,1.0,0.0019113475632297,0.002350621913292,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04
ebsw_full_bscale,bscale,normalized,3,6398,300,122.7769233819667,1.0,1.0,0.0,-0.0,1.0,0.0019125102231079,0.002272093061946,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631
ebsw_full_bscale,bscale,normalized,3,6398,400,122.7769233819667,1.0,1.0,0.0,-0.0,1.0,0.0019097407351643,0.0023090246047994,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d
ebsw_full_bscale,bscale,normalized,3,6398,500,122.7769233819667,1.0,1.0,0.0,-0.0,1.0,0.0019150126507235,0.0022565073763879,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3
ebsw_full_bscale,bscale,normalized,8,6398,0,122.7769233819667,0.9999999999999986,1.376962290995044,0.996,0.1884811454975226,1.1884811454975213,-0.0439480570227492,0.8501552447941821,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a
ebsw_full_bscale,bscale,normalized,8,6398,25,122.7769233819667,1.0,1.0,0.0,-0.0,1.0,0.0011083683734598,0.015457821017786,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f
ebsw_full_bscale,bscale,normalized,8,6398,50,122.7769233819667,1.0,1.0,0.0,-0.0,1.0,0.0018841961560006,0.0022916287426087,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357
ebsw_full_bscale,bscale,normalized,8,6398,100,122.7769233819667,1.0,1.0,0.0,-0.0,1.0,0.001909684909025,0.0023152248694681,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9
ebsw_full_bscale,bscale,normalized,8,6398,200,122.7769233819667,1.0,1.0,0.0,-0.0,1.0,0.001909162862207,0.002324386302603,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04
ebsw_full_bscale,bscale,normalized,8,6398,300,122.7769233819667,1.0,1.0,0.0,-0.0,1.0,0.0019148548296096,0.0022669350902088,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631
ebsw_full_bscale,bscale,normalized,8,6398,400,122.7769233819667,1.0,1.0,0.0,-0.0,1.0,0.001904072454016,0.0022420347045044,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d
ebsw_full_bscale,bscale,normalized,8,6398,500,122.7769233819667,1.0,1.0,0.0,-0.0,1.0,0.0019202611984587,0.0022277954854522,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3
ebsw_full_ess025,ess025,normalized,1,1788,0,128.13386020504993,1.0,1.237227618034226,0.678,0.1186138090171129,1.1186138090171132,-0.000444314516718,0.1473335172737395,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737
ebsw_full_ess025,ess025,normalized,1,1788,25,2668.618477550972,1.0000000000000002,1.1265430159479877,0.514,0.0632715079739937,1.063271507973994,-0.0004371349522282,0.2178610695709405,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060
ebsw_full_ess025,ess025,normalized,1,1788,50,5800.278389423408,1.0,1.2618252948609774,0.65,0.1309126474304886,1.130912647430489,-0.0005117991395245,0.1598790349203271,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed
ebsw_full_ess025,ess025,normalized,1,1788,100,3627.2607940027856,1.0,1.1565634584129478,0.56,0.0782817292064737,1.078281729206474,-0.0004533968693608,0.1607091200962608,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361
ebsw_full_ess025,ess025,normalized,1,1788,200,5636.921001251505,1.0,1.1493017517376258,0.51,0.0746508758688129,1.0746508758688131,-0.0004534473979045,0.2075375340647594,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc
ebsw_full_ess025,ess025,normalized,1,1788,300,5129.733840681765,1.0,1.1841702943379182,0.5700000000000001,0.0920851471689591,1.0920851471689592,-0.0004731832346057,0.2028531722392688,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740
ebsw_full_ess025,ess025,normalized,1,1788,400,3917.8678784416943,0.9999999999999998,1.0463315904941346,0.288,0.0231657952470673,1.0231657952470672,-0.0003272900192298,0.2089112767202404,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97
ebsw_full_ess025,ess025,normalized,1,1788,500,3871.971445405824,1.0,1.1056760958221998,0.464,0.0528380479110998,1.0528380479111,-0.000418128409573,0.2244367753989478,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836
ebsw_full_ess025,ess025,normalized,3,1788,0,49.84633822695451,1.0,1.0542415651464758,0.454,0.0271207825732379,1.027120782573238,-0.0001824209845361,0.2322148794454561,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737
ebsw_full_ess025,ess025,normalized,3,1788,25,799.4475563989099,1.0,1.0,0.0,-0.0,1.0,4.934136416633758e-05,0.3256906164479446,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060
ebsw_full_ess025,ess025,normalized,3,1788,50,3165.283915917952,1.0000000000000004,1.1067054451615586,0.43,0.053352722580779,1.0533527225807795,-0.0004251520511036,0.2023228847056807,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed
ebsw_full_ess025,ess025,normalized,3,1788,100,3207.840573453728,1.0,1.068830623778059,0.36,0.0344153118890294,1.0344153118890294,-0.0003778796934258,0.270698362833061,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361
ebsw_full_ess025,ess025,normalized,3,1788,200,4706.518812091308,1.0000000000000004,1.2343517137216584,0.626,0.1171758568608289,1.1171758568608294,-0.0005006433123295,0.1523728987314252,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc
ebsw_full_ess025,ess025,normalized,3,1788,300,4827.117108136867,1.0,1.192280323513759,0.556,0.0961401617568794,1.0961401617568791,-0.000471069835289,0.2252098272532627,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740
ebsw_full_ess025,ess025,normalized,3,1788,400,3738.8404438364287,0.9999999999999996,1.0804866975347354,0.402,0.0402433487673677,1.0402433487673677,-0.0004108325845368,0.2802133819486165,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97
ebsw_full_ess025,ess025,normalized,3,1788,500,4560.964959462266,1.0,1.1661216138143815,0.51,0.0830608069071908,1.083060806907191,-0.0004642823889902,0.1971736097573284,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836
ebsw_full_ess025,ess025,normalized,8,1788,0,33.48144214071357,0.9999999999999998,0.9999999999999998,0.0,-0.0,0.9999999999999998,0.0002004545358255,0.3202956688034657,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737
ebsw_full_ess025,ess025,normalized,8,1788,25,1131.710621148298,1.0000000000000002,1.0962864026811312,0.472,0.0481432013405655,1.0481432013405656,-0.0003766341363014,0.2036804336378841,2113,5df2e1802a297f5230b57ec5628c652c3a4d34270d9454b63beb6f4248ad2060
ebsw_full_ess025,ess025,normalized,8,1788,50,2016.3003908942544,1.0,1.0002844908422297,0.012,0.0001422454211148,1.0001422454211149,-3.332406610265149e-05,0.3109971738901989,3063,0072e7e6e518d75fb9fe53f0bd6a9fb8f0b1cadbbe76e1f45b3a34e62c0632ed
ebsw_full_ess025,ess025,normalized,8,1788,100,4246.225951780689,1.0000000000000004,1.1712123720148315,0.54,0.0856061860074154,1.085606186007416,-0.0004697351033803,0.1911523036148108,6838,e6855f361350fa477f6ac3b1e57e6a3fa84b70533c217669d08452241da95361
ebsw_full_ess025,ess025,normalized,8,1788,200,4887.109520589,1.0000000000000004,1.1784616530983565,0.5680000000000001,0.0892308265491779,1.0892308265491784,-0.0004693039899956,0.1763188863619668,21888,0464f2c2ee4e5555c04dbc1130dc2aff0e36ad7b218200ee1fab11a130ecfddc
ebsw_full_ess025,ess025,normalized,8,1788,300,4978.129212638842,0.9999999999999998,1.1885609014290328,0.582,0.0942804507145165,1.0942804507145163,-0.0004781701990071,0.1658721803414182,46938,4f466c72e19b902d2fe8eb21bd838b6a22278efdfefbeb662b9545d45653c740
ebsw_full_ess025,ess025,normalized,8,1788,400,4173.687381974649,1.0000000000000002,1.146371775676409,0.508,0.0731858878382042,1.0731858878382043,-0.0004522987616595,0.2365867102702898,81988,1abdefbaee6ef8fed2ee44ec3938e77a7d8e930a7000037f5df5226ad7ba1e97
ebsw_full_ess025,ess025,normalized,8,1788,500,4678.035499746231,1.0000000000000002,1.1776393702770558,0.5660000000000001,0.0888196851385278,1.088819685138528,-0.0004693239142007,0.1807545466332153,127038,4b256f4b903147f9a73a25d128798c6b57eb09dcead0db5a72276572741e6836
ebsw_full_ess025,ess025,normalized,1,3654,0,86.11308128470318,1.0,1.0080551054163682,0.254,0.004027552708184,1.004027552708184,-5.9970927679679416e-05,0.2786718480457122,3654,dc1dc33adacb85b74a84909665c762b38e02c737337f33c7525bf5fa36362acd
ebsw_full_ess025,ess025,normalized,1,3654,25,4350.2886870900265,1.0000000000000004,1.2323949940827736,0.612,0.1161974970413865,1.116197497041387,-0.0005001543370791,0.1303971057539338,3979,fdba3dea77616db68f5fb87618194a6815c80962b90d11ecedf2ea613074d925
ebsw_full_ess025,ess025,normalized,1,3654,50,4176.5523446888365,0.9999999999999996,1.208928322347032,0.616,0.1044641611735161,1.1044641611735155,-0.0004787541433429,0.2215807772973405,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc
ebsw_full_ess025,ess025,normalized,1,3654,100,3956.860404801492,1.0,1.0634459993178518,0.346,0.0317229996589257,1.031722999658926,-0.0003595796926278,0.2283369687417211,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f
ebsw_full_ess025,ess025,normalized,1,3654,200,3583.4758028969745,1.0,1.0172978506728612,0.176,0.0086489253364305,1.0086489253364306,-0.0002529689237719,0.3002549920602848,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2
ebsw_full_ess025,ess025,normalized,1,3654,300,6007.698134461781,1.0000000000000002,1.1573188432666022,0.514,0.0786594216333009,1.0786594216333012,-0.0004602391772951,0.213653405807511,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e
ebsw_full_ess025,ess025,normalized,1,3654,400,4198.403473945311,1.0,1.1173060434449964,0.49,0.0586530217224982,1.058653021722498,-0.0004274517132766,0.199530207452995,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95
ebsw_full_ess025,ess025,normalized,1,3654,500,2973.579023727719,1.0,1.012343343027947,0.158,0.0061716715139735,1.0061716715139737,-0.0002175620085609,0.2288050434013256,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b
ebsw_full_ess025,ess025,normalized,3,3654,0,44.30024253541498,1.0,1.019397745496903,0.332,0.0096988727484515,1.0096988727484515,-9.986187187143724e-05,0.2398510836655927,3654,dc1dc33adacb85b74a84909665c762b38e02c737337f33c7525bf5fa36362acd
ebsw_full_ess025,ess025,normalized,3,3654,25,1064.6968943232566,1.0,1.047188841699092,0.336,0.023594420849546,1.023594420849546,-0.000294415799312,0.1680816676907648,3979,fdba3dea77616db68f5fb87618194a6815c80962b90d11ecedf2ea613074d925
ebsw_full_ess025,ess025,normalized,3,3654,50,3752.3646942223113,1.0,1.204513443080991,0.602,0.1022567215404954,1.1022567215404957,-0.0004866440772223,0.169015456839805,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc
ebsw_full_ess025,ess025,normalized,3,3654,100,4346.061094608489,1.0000000000000002,1.2358466698818846,0.618,0.1179233349409422,1.1179233349409423,-0.0004995236707533,0.132847786378382,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f
ebsw_full_ess025,ess025,normalized,3,3654,200,5186.495356375075,1.0,1.270501782126753,0.656,0.1352508910633764,1.1352508910633765,-0.0005195604247215,0.1186945304493082,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2
ebsw_full_ess025,ess025,normalized,3,3654,300,6397.044034353318,1.0000000000000009,1.2970874474692016,0.654,0.1485437237346003,1.1485437237346012,-0.00054152286208,0.148983253167761,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e
ebsw_full_ess025,ess025,normalized,3,3654,400,5670.465718864036,0.9999999999999996,1.2242340338193054,0.59,0.1121170169096529,1.1121170169096526,-0.0004899937517305,0.2039468849982018,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95
ebsw_full_ess025,ess025,normalized,3,3654,500,4153.708167514157,1.0,1.1311254087736122,0.486,0.0655627043868061,1.065562704386806,-0.0004448370378402,0.2423875862530049,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b
ebsw_full_ess025,ess025,normalized,8,3654,0,35.30619115737099,1.0,1.0219151715724584,0.36,0.0109575857862291,1.0109575857862292,-9.321117170513715e-05,0.2006364823767639,3654,dc1dc33adacb85b74a84909665c762b38e02c737337f33c7525bf5fa36362acd
ebsw_full_ess025,ess025,normalized,8,3654,25,1333.8250134914974,1.0,1.0625098015593712,0.384,0.0312549007796855,1.0312549007796856,-0.0003165353548553,0.2397353895482253,3979,fdba3dea77616db68f5fb87618194a6815c80962b90d11ecedf2ea613074d925
ebsw_full_ess025,ess025,normalized,8,3654,50,3036.334112291279,1.0,1.04554801786411,0.282,0.0227740089320548,1.0227740089320552,-0.0003534932120079,0.2875763652603144,4929,e59f94a7c28ecd419d8ca1fe92dd44d1e53b364a17464497afcdfbe7f1a0bedc
ebsw_full_ess025,ess025,normalized,8,3654,100,3514.546296657699,1.0,1.070752455122563,0.366,0.0353762275612814,1.0353762275612814,-0.0004062803658068,0.2506416969566947,8704,f4c4dc29b6eb31643100f764877edc34e3fe7ecf93ca92b978637a1c968f4b4f
ebsw_full_ess025,ess025,normalized,8,3654,200,3744.3000545454943,1.0,1.0826242882668098,0.38,0.0413121441334049,1.0413121441334048,-0.0003988977729954,0.2069006838940655,23754,41efff7e05929b0e2c80f27f331db4e325200eb260538e8f1bf8b5c6ff972ee2
ebsw_full_ess025,ess025,normalized,8,3654,300,5266.082822523658,1.0000000000000002,1.1977194369850288,0.5700000000000001,0.0988597184925143,1.0988597184925144,-0.0004771360417416,0.192417740472443,48804,ece8a4f6e77cbd2cfdea406e2cc9c11af0c5537e7e54f292c33f6f992ad96b0e
ebsw_full_ess025,ess025,normalized,8,3654,400,4869.063110503417,0.9999999999999998,1.2211955308436395,0.616,0.1105977654218199,1.1105977654218195,-0.0004901791068522,0.1722953972032848,83854,4747fe3273036772a7aca8b7bdd418899a1f1b61fbb1ab57c2e1ee1b33a02f95
ebsw_full_ess025,ess025,normalized,8,3654,500,4249.383891646436,1.0,1.1264565351066056,0.496,0.0632282675533027,1.063228267553303,-0.0004374404685949,0.2096847495747398,128904,2fddedf17b5e9b6b3f5d82b67ed56ded0aceb914c1b4c4de07d861d627a44c2b
ebsw_full_ess025,ess025,normalized,1,6398,0,84.11164218898371,1.0,1.0,0.0,-0.0,1.0,2.7353819990944053e-05,0.2949074042151877,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a
ebsw_full_ess025,ess025,normalized,1,6398,25,3620.644755091896,1.0,1.189223886788752,0.578,0.0946119433943759,1.094611943394376,-0.0004751591676725,0.1918947282392652,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f
ebsw_full_ess025,ess025,normalized,1,6398,50,5418.05629038903,1.0,1.1790848072971287,0.55,0.0895424036485643,1.0895424036485644,-0.000475581211586,0.1976931202433535,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357
ebsw_full_ess025,ess025,normalized,1,6398,100,6213.974503806696,1.0000000000000004,1.18776611159195,0.5700000000000001,0.0938830557959749,1.0938830557959751,-0.000469208185332,0.1806922585976456,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9
ebsw_full_ess025,ess025,normalized,1,6398,200,3715.4966791877514,0.9999999999999998,1.101063121882404,0.476,0.050531560941202,1.0505315609412018,-0.0004048476013998,0.1327562114597083,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04
ebsw_full_ess025,ess025,normalized,1,6398,300,5473.980340046985,1.0000000000000002,1.191492764702596,0.588,0.095746382351298,1.0957463823512985,-0.0004797389090681,0.188704198768693,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631
ebsw_full_ess025,ess025,normalized,1,6398,400,4288.198771334255,1.0,1.1112292356421785,0.464,0.0556146178210893,1.0556146178210892,-0.0004326833295285,0.1863910624759047,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d
ebsw_full_ess025,ess025,normalized,1,6398,500,3469.2533530168903,1.0,1.043329183630552,0.304,0.021664591815276,1.021664591815276,-0.000320524285593,0.246615241717738,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3
ebsw_full_ess025,ess025,normalized,3,6398,0,38.50149827481697,1.0,1.0,0.0,-0.0,1.0,8.522584494571665e-05,0.3053995319667377,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a
ebsw_full_ess025,ess025,normalized,3,6398,25,1799.329905163273,1.0,1.2433444241729947,0.634,0.1216722120864973,1.1216722120864973,-0.0005018224511064,0.1326818253406634,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f
ebsw_full_ess025,ess025,normalized,3,6398,50,3375.256441372911,1.0,1.1917629129752676,0.5760000000000001,0.0958814564876338,1.0958814564876338,-0.0004817811440327,0.1916282956087688,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357
ebsw_full_ess025,ess025,normalized,3,6398,100,3461.8252217230065,1.0,1.177926619927277,0.5680000000000001,0.0889633099636385,1.0889633099636389,-0.0004776994457589,0.1290385987965739,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9
ebsw_full_ess025,ess025,normalized,3,6398,200,3475.871719588896,0.9999999999999996,1.1062748307183852,0.448,0.0531374153591927,1.0531374153591924,-0.0004226465477257,0.2256191770916373,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04
ebsw_full_ess025,ess025,normalized,3,6398,300,4292.473132362643,0.9999999999999996,1.1918731312821875,0.588,0.0959365656410939,1.0959365656410935,-0.000474112641334,0.165070608894245,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631
ebsw_full_ess025,ess025,normalized,3,6398,400,5173.336508490465,1.0,1.2530715729433413,0.642,0.1265357864716706,1.1265357864716703,-0.0005158589639815,0.0933390506488994,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d
ebsw_full_ess025,ess025,normalized,3,6398,500,4815.123606560311,1.0000000000000002,1.1979596249154914,0.56,0.0989798124577456,1.098979812457746,-0.0004764042853708,0.1875797472487725,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3
ebsw_full_ess025,ess025,normalized,8,6398,0,35.40634026629349,1.0,1.0183315020931625,0.342,0.0091657510465813,1.0091657510465812,-9.086746325814296e-05,0.193545253813891,6398,2b1b45e4e4a812f6d748c2c175962332f0dbca2acd50b6a4d146c963428b0e9a
ebsw_full_ess025,ess025,normalized,8,6398,25,2109.118411356196,1.0000000000000004,1.201630416295605,0.614,0.1008152081478024,1.1008152081478029,-0.0004838666043916,0.1299512159330036,6723,a6a2b278d97fda7809fb6952fddfd02497b0c4008e8dcc97c0efe98ec3380f2f
ebsw_full_ess025,ess025,normalized,8,6398,50,3730.299224100147,1.0000000000000002,1.095704482555741,0.41,0.0478522412778704,1.0478522412778706,-0.0004315605400228,0.2303466893823668,7673,caa9b0e3db8eaa697f19673d40619f7bb8c14f888909b20ce6081e50649e8357
ebsw_full_ess025,ess025,normalized,8,6398,100,5075.366523991634,1.0000000000000002,1.2021782499503444,0.606,0.101089124975172,1.1010891249751724,-0.0004859500718479,0.1530635588293438,11448,ce329fd37045ede4a896c6d61020267461f81847ac44dc26f0627205426cbfc9
ebsw_full_ess025,ess025,normalized,8,6398,200,4369.655853112802,1.0000000000000004,1.1443920727840733,0.5,0.0721960363920365,1.0721960363920369,-0.0004544004736783,0.2367940370255284,26498,3d8f838d21d883eb538072f0bf843118586cb6e35b9b47e3532999009f5a7b04
ebsw_full_ess025,ess025,normalized,8,6398,300,4953.867457107989,1.0,1.1981074895081012,0.584,0.0990537447540505,1.0990537447540505,-0.0004766540407569,0.2117790573217413,51548,c81d7780a5938294ea547be4da46f64a45fbda379c105e1edc8392e77976f631
ebsw_full_ess025,ess025,normalized,8,6398,400,4654.38812502857,1.0,1.1701210312017365,0.55,0.0850605156008681,1.085060515600868,-0.000467992064264,0.2051202744185284,86598,5caab922f616e19cccc18c579f9477540094e71d80032f8b17323ed9b12a069d
ebsw_full_ess025,ess025,normalized,8,6398,500,5009.434444747273,0.9999999999999998,1.223372890028517,0.606,0.1116864450142586,1.1116864450142585,-0.0004926815530925,0.1577667912143326,131648,bf2ff73605a966b3451e54aea708f41710ee1033d75d14d9023e54dbd17958b3
ebsw_full_ess050,ess050,normalized,1,1788,0,95.11903607067282,1.0,1.0,0.0,-0.0,1.0,8.38384997153037e-05,0.0667257878218511,1788,bd0f24e7dfc9db479257333acb1d1d140ca657db3c0a83593d373857e0f00737
