q,L,repeat,method,estimate,own_metric_reference,error
64,200,10,ebsw_exp,0.2757350499729624,0.2757123346632149,2.2715309747511903e-05
64,200,10,power_ebsw,0.32276082639351455,0.3278530404385079,-0.005092214044993326
64,200,10,entropic,0.2709012743646003,0.2701509815203731,0.0007502928442272294
64,200,10,evar,0.36446593127673893,0.37414112682347095,-0.009675195546732018
64,200,10,cvar,0.3870480607904123,0.3894610036755006,-0.0024129428850883095
64,200,10,sampled_max,0.5674630823891538,0.7275421373755846,-0.16007905498643082
64,200,11,sw,0.26371066707086255,0.2648835504947778,-0.0011728834239152497
64,200,11,ebsw_exp,0.2729987831645667,0.2757123346632149,-0.002713551498648159
64,200,11,power_ebsw,0.3208887046442188,0.3278530404385079,-0.006964335794289067
64,200,11,entropic,0.2682883092936874,0.2701509815203731,-0.0018626722266856799
64,200,11,evar,0.35731569426358045,0.37414112682347095,-0.016825432559890496
64,200,11,cvar,0.38600298217652407,0.3894610036755006,-0.00345802149897656
64,200,11,sampled_max,0.5254682126365823,0.7275421373755846,-0.20207392473900232
64,200,12,sw,0.26826399793648964,0.2648835504947778,0.0033804474417118424
64,200,12,ebsw_exp,0.27850485307242406,0.2757123346632149,0.002792518409209188
64,200,12,power_ebsw,0.327523605945843,0.3278530404385079,-0.0003294344926648707
64,200,12,entropic,0.27326760034926034,0.2701509815203731,0.003116618828887252
64,200,12,evar,0.37049751741315656,0.37414112682347095,-0.0036436094103143857
64,200,12,cvar,0.38962391700710536,0.3894610036755006,0.00016291333160473043
64,200,12,sampled_max,0.5725924393111984,0.7275421373755846,-0.1549496980643862
64,200,13,sw,0.25792834668474773,0.2648835504947778,-0.006955203810030064
64,200,13,ebsw_exp,0.26692588271403844,0.2757123346632149,-0.008786451949176433
64,200,13,power_ebsw,0.31426617736319296,0.3278530404385079,-0.013586863075314926
64,200,13,entropic,0.262322628876925,0.2701509815203731,-0.007828352643448111
64,200,13,evar,0.3563579632636724,0.37414112682347095,-0.01778316355979853
64,200,13,cvar,0.3737929777104615,0.3894610036755006,-0.015668025965039134
64,200,13,sampled_max,0.5344807508751974,0.7275421373755846,-0.19306138650038718
64,200,14,sw,0.2631259024929737,0.2648835504947778,-0.001757648001804113
64,200,14,ebsw_exp,0.2741709805102924,0.2757123346632149,-0.0015413541529225028
64,200,14,power_ebsw,0.3287711711438639,0.3278530404385079,0.0009181307053560128
64,200,14,entropic,0.26852608603741246,0.2701509815203731,-0.001624895482960631
64,200,14,evar,0.36885182481776485,0.37414112682347095,-0.005289302005706098
64,200,14,cvar,0.3925630991875881,0.3894610036755006,0.003102095512087455
64,200,14,sampled_max,0.5843974984083693,0.7275421373755846,-0.1431446389672153
64,200,15,sw,0.2576576789893582,0.2648835504947778,-0.00722587150541959
64,200,15,ebsw_exp,0.2693722539711069,0.2757123346632149,-0.006340080692107952
64,200,15,power_ebsw,0.327715146505621,0.3278530404385079,-0.0001378939328868789
64,200,15,entropic,0.2633360120975655,0.2701509815203731,-0.006814969422807571
64,200,15,evar,0.3711567425646209,0.37414112682347095,-0.002984384258850059
64,200,15,cvar,0.3847529123046489,0.3894610036755006,-0.004708091370851708
64,200,15,sampled_max,0.6032865793392788,0.7275421373755846,-0.12425555803630584
64,500,0,sw,0.2629798301502743,0.2648835504947778,-0.001903720344503479
64,500,0,ebsw_exp,0.27366279431585244,0.2757123346632149,-0.002049540347362433
64,500,0,power_ebsw,0.3269684187321763,0.3278530404385079,-0.0008846217063315787
64,500,0,entropic,0.26820882958901227,0.2701509815203731,-0.0019421519313608249
64,500,0,evar,0.36753948163502553,0.37414112682347095,-0.006601645188445415
64,500,0,cvar,0.3910625064972538,0.3894610036755006,0.001601502821753198
64,500,0,sampled_max,0.6139684594197674,0.7275421373755846,-0.11357367795581719
64,500,1,sw,0.2601081629379644,0.2648835504947778,-0.004775387556813393
64,500,1,ebsw_exp,0.26928633810240493,0.2757123346632149,-0.006425996560809943
64,500,1,power_ebsw,0.31717617701058226,0.3278530404385079,-0.01067686342792562
64,500,1,entropic,0.26460576546391656,0.2701509815203731,-0.005545216056456526
64,500,1,evar,0.3584659823230242,0.37414112682347095,-0.01567514450044677
64,500,1,cvar,0.380829481760365,0.3894610036755006,-0.00863152191513561
64,500,1,sampled_max,0.5858258256886033,0.7275421373755846,-0.1417163116869813
64,500,2,sw,0.2589282360645142,0.2648835504947778,-0.005955314430263592
64,500,2,ebsw_exp,0.2690301544892524,0.2757123346632149,-0.006682180173962493
64,500,2,power_ebsw,0.3205317900697743,0.3278530404385079,-0.007321250368733601
64,500,2,entropic,0.26384571828948006,0.2701509815203731,-0.006305263230893032
64,500,2,evar,0.3649243990823341,0.37414112682347095,-0.009216727741136854
64,500,2,cvar,0.3806161930669067,0.3894610036755006,-0.008844810608593934
64,500,2,sampled_max,0.6075504843024209,0.7275421373755846,-0.11999165307316373
64,500,3,sw,0.2624333000231275,0.2648835504947778,-0.002450250471650317
64,500,3,ebsw_exp,0.2713707128137396,0.2757123346632149,-0.004341621849475286
64,500,3,power_ebsw,0.318101548835025,0.3278530404385079,-0.009751491603482876
64,500,3,entropic,0.26683765738434856,0.2701509815203731,-0.0033133241360245314
64,500,3,evar,0.35441640194316576,0.37414112682347095,-0.01972472488030519
64,500,3,cvar,0.38258169423466953,0.3894610036755006,-0.006879309440831094
64,500,3,sampled_max,0.4995909526652356,0.7275421373755846,-0.22795118471034898
64,500,4,sw,0.2600987544909582,0.2648835504947778,-0.004784796003819591
64,500,4,ebsw_exp,0.268827595381644,0.2757123346632149,-0.006884739281570851
64,500,4,power_ebsw,0.31476510260560264,0.3278530404385079,-0.013087937832905239
64,500,4,entropic,0.2643801123239949,0.2701509815203731,-0.005770869196378203
64,500,4,evar,0.3554839575647851,0.37414112682347095,-0.018657169258685824
64,500,4,cvar,0.37735131955964957,0.3894610036755006,-0.01210968411585106
64,500,4,sampled_max,0.5661700277393202,0.7275421373755846,-0.16137210963626436
64,500,5,sw,0.26862121562251035,0.2648835504947778,0.003737665127732548
64,500,5,ebsw_exp,0.2818575946018496,0.2757123346632149,0.0061452599386347395
64,500,5,power_ebsw,0.34126809989352047,0.3278530404385079,0.01341505945501259
64,500,5,entropic,0.2750335968602335,0.2701509815203731,0.004882615339860397
64,500,5,evar,0.38490680922603154,0.37414112682347095,0.010765682402560595
64,500,5,cvar,0.40258664407426364,0.3894610036755006,0.013125640398763017
64,500,5,sampled_max,0.6420246936160626,0.7275421373755846,-0.08551744375952197
64,500,6,sw,0.2693687985507447,0.2648835504947778,0.004485248055966895
64,500,6,ebsw_exp,0.28360965356574463,0.2757123346632149,0.00789731890252976
64,500,6,power_ebsw,0.34400128619441817,0.3278530404385079,0.016148245755910284
64,500,6,entropic,0.27617376821978684,0.2701509815203731,0.006022786699413751
64,500,6,evar,0.39773008134678006,0.37414112682347095,0.023588954523309114
64,500,6,cvar,0.40153389616503093,0.3894610036755006,0.012072892489530307
64,500,6,sampled_max,0.7351687205442252,0.7275421373755846,0.007626583168640622
64,500,7,sw,0.2613733470926318,0.2648835504947778,-0.0035102034021459727
64,500,7,ebsw_exp,0.27036967356650976,0.2757123346632149,-0.005342661096705115
64,500,7,power_ebsw,0.3174461022471884,0.3278530404385079,-0.010406938191319492
64,500,7,entropic,0.26579687609119473,0.2701509815203731,-0.0043541054291783565
64,500,7,evar,0.35606414307622647,0.37414112682347095,-0.01807698374724448
64,500,7,cvar,0.38234976740766,0.3894610036755006,-0.007111236267840604
64,500,7,sampled_max,0.5610992577175385,0.7275421373755846,-0.16644287965804605
64,500,8,sw,0.27007175931624455,0.2648835504947778,0.0051882088214667554
64,500,8,ebsw_exp,0.2835246052234102,0.2757123346632149,0.007812270560195345
64,500,8,power_ebsw,0.34246772778782064,0.3278530404385079,0.01461468734931276
64,500,8,entropic,0.27656543906122527,0.2701509815203731,0.006414457540852181
64,500,8,evar,0.38944041652310085,0.37414112682347095,0.015299289699629903
64,500,8,cvar,0.40456908637871725,0.3894610036755006,0.015108082703216619
64,500,8,sampled_max,0.6714937276832633,0.7275421373755846,-0.05604840969232128
64,500,9,sw,0.2638938669040992,0.2648835504947778,-0.0009896835906785806
64,500,9,ebsw_exp,0.2760618883340476,0.2757123346632149,0.00034955367083272515
64,500,9,power_ebsw,0.3322957602492416,0.3278530404385079,0.004442719810733742
64,500,9,entropic,0.26975069567553467,0.2701509815203731,-0.00040028584483842167
64,500,9,evar,0.3821843019352005,0.37414112682347095,0.008043175111729528
64,500,9,cvar,0.38961190594414497,0.3894610036755006,0.0001509022686443373
64,500,9,sampled_max,0.6567792544486594,0.7275421373755846,-0.07076288292692523
64,500,10,sw,0.263486350089692,0.2648835504947778,-0.0013972004050857856
64,500,10,ebsw_exp,0.27414507346477845,0.2757123346632149,-0.0015672611984364204
64,500,10,power_ebsw,0.3258729205947275,0.3278530404385079,-0.0019801198437803813
64,500,10,entropic,0.26866296625195724,0.2701509815203731,-0.0014880152684158543
64,500,10,evar,0.3723738693726623,0.37414112682347095,-0.0017672574508086347
64,500,10,cvar,0.3857863537546433,0.3894610036755006,-0.003674649920857309
64,500,10,sampled_max,0.6376071739374193,0.7275421373755846,-0.08993496343816532
64,500,11,sw,0.2641908499912895,0.2648835504947778,-0.0006927005034882971
64,500,11,ebsw_exp,0.27510282215131526,0.2757123346632149,-0.0006095125118996125
64,500,11,power_ebsw,0.327948859479113,0.3278530404385079,9.581904060512736e-05
64,500,11,entropic,0.2695015296139144,0.2701509815203731,-0.000649451906458709
64,500,11,evar,0.3723559487560291,0.37414112682347095,-0.0017851780674418283
64,500,11,cvar,0.38767606250274245,0.3894610036755006,-0.001784941172758181
64,500,11,sampled_max,0.6173838203864824,0.7275421373755846,-0.11015831698910217
64,500,12,sw,0.26455369198563705,0.2648835504947778,-0.00032985850914074577
64,500,12,ebsw_exp,0.27412612487880195,0.2757123346632149,-0.0015862097844129286
64,500,12,power_ebsw,0.32111120496369516,0.3278530404385079,-0.0067418354748127185
64,500,12,entropic,0.2692125070759311,0.2701509815203731,-0.0009384744444420057
64,500,12,evar,0.3678231539586827,0.37414112682347095,-0.006317972864788246
64,500,12,cvar,0.381349801219391,0.3894610036755006,-0.008111202456109634
64,500,12,sampled_max,0.5933925291022188,0.7275421373755846,-0.13414960827336575
64,500,13,sw,0.2681512148725822,0.2648835504947778,0.0032676643778044023
64,500,13,ebsw_exp,0.27746873355289975,0.2757123346632149,0.0017563988896848737
64,500,13,power_ebsw,0.3231826411498452,0.3278530404385079,-0.004670399288662697
64,500,13,entropic,0.2727212297831278,0.2701509815203731,0.002570248262754704
64,500,13,evar,0.36629853989314676,0.37414112682347095,-0.007842586930324191
64,500,13,cvar,0.3893221833524895,0.3894610036755006,-0.0001388203230111018
64,500,13,sampled_max,0.6157362022997361,0.7275421373755846,-0.11180593507584846
64,500,14,sw,0.2717303637255836,0.2648835504947778,0.006846813230805826
64,500,14,ebsw_exp,0.2850437358270713,0.2757123346632149,0.009331401163856445
64,500,14,power_ebsw,0.34278678476285235,0.3278530404385079,0.014933744324344467
64,500,14,entropic,0.27815766255031665,0.2701509815203731,0.008006681029943563
64,500,14,evar,0.3910791622433927,0.37414112682347095,0.016938035419921726
64,500,14,cvar,0.40487689651627523,0.3894610036755006,0.015415892840774603
64,500,14,sampled_max,0.6899103583868383,0.7275421373755846,-0.037631778988746256
64,500,15,sw,0.2592661354648898,0.2648835504947778,-0.0056174150298879955
64,500,15,ebsw_exp,0.27066689506573827,0.2757123346632149,-0.005045439597476609
64,500,15,power_ebsw,0.3268066648655176,0.3278530404385079,-0.0010463755729902546
64,500,15,entropic,0.2647864734534264,0.2701509815203731,-0.005364508066946716
64,500,15,evar,0.37332148729870457,0.37414112682347095,-0.0008196395247663801
64,500,15,cvar,0.38649968583939814,0.3894610036755006,-0.002961317836102484
64,500,15,sampled_max,0.6594623301383226,0.7275421373755846,-0.06807980723726204
64,1000,0,sw,0.26012787266627213,0.2648835504947778,-0.004755677828505667
64,1000,0,ebsw_exp,0.2725639718613698,0.2757123346632149,-0.0031483628018450505
64,1000,0,power_ebsw,0.33107272335947,0.3278530404385079,0.0032196829209621414
64,1000,0,entropic,0.2660969013033177,0.2701509815203731,-0.004054080217055389
64,1000,0,evar,0.38245718952310787,0.37414112682347095,0.008316062699636917
64,1000,0,cvar,0.38694273210695124,0.3894610036755006,-0.0025182715685493906
64,1000,0,sampled_max,0.7254711229770706,0.7275421373755846,-0.0020710143985139817
64,1000,1,sw,0.2620813434218865,0.2648835504947778,-0.002802207072891305
64,1000,1,ebsw_exp,0.27283154529118275,0.2757123346632149,-0.002880789372032122
64,1000,1,power_ebsw,0.3256764142626397,0.3278530404385079,-0.002176626175868168
64,1000,1,entropic,0.2673085697474234,0.2701509815203731,-0.0028424117729496934
64,1000,1,evar,0.3701151825227062,0.37414112682347095,-0.00402594430076475
64,1000,1,cvar,0.38652432592936414,0.3894610036755006,-0.0029366777461364846
64,1000,1,sampled_max,0.6488182258476277,0.7275421373755846,-0.07872391152795688
64,1000,2,sw,0.26211425203074074,0.2648835504947778,-0.002769298464037062
64,1000,2,ebsw_exp,0.2718561878587438,0.2757123346632149,-0.00385614680447105
64,1000,2,power_ebsw,0.3212818351745241,0.3278530404385079,-0.006571205263983804
64,1000,2,entropic,0.2668807437668965,0.2701509815203731,-0.003270237753476568
64,1000,2,evar,0.3625006396964728,0.37414112682347095,-0.011640487126998167
64,1000,2,cvar,0.38411506555941954,0.3894610036755006,-0.005345938116081084
64,1000,2,sampled_max,0.5899844251676895,0.7275421373755846,-0.13755771220789514
64,1000,3,sw,0.26778296156062875,0.2648835504947778,0.002899411065850954
64,1000,3,ebsw_exp,0.27926039797128294,0.2757123346632149,0.0035480633080680613
64,1000,3,power_ebsw,0.3320876395226601,0.3278530404385079,0.004234599084152246
64,1000,3,entropic,0.2733354879232928,0.2701509815203731,0.003184506402919729
64,1000,3,evar,0.3845602673498737,0.37414112682347095,0.010419140526402748
64,1000,3,cvar,0.3939335448479462,0.3894610036755006,0.004472541172445554
64,1000,3,sampled_max,0.7394944073010277,0.7275421373755846,0.011952269925443071
64,1000,4,sw,0.25863898886922565,0.2648835504947778,-0.0062445616255521474
64,1000,4,ebsw_exp,0.26850548910541316,0.2757123346632149,-0.007206845557801711
64,1000,4,power_ebsw,0.31929040595772473,0.3278530404385079,-0.008562634480783149
64,1000,4,entropic,0.26344905041104744,0.2701509815203731,-0.006701931109325654
64,1000,4,evar,0.3622863155317795,0.37414112682347095,-0.01185481129169147
64,1000,4,cvar,0.3794457627616635,0.3894610036755006,-0.010015240913837153
64,1000,4,sampled_max,0.6128180757266155,0.7275421373755846,-0.11472406164896909
64,1000,5,sw,0.2663765800531949,0.2648835504947778,0.001493029558417125
64,1000,5,ebsw_exp,0.27691942975176903,0.2757123346632149,0.0012070950885541554
64,1000,5,power_ebsw,0.32791158289937,0.3278530404385079,5.8542460862121004e-05
64,1000,5,entropic,0.2715265007361762,0.2701509815203731,0.0013755192158030893
64,1000,5,evar,0.3706332785797586,0.37414112682347095,-0.0035078482437123637
64,1000,5,cvar,0.3907774143816616,0.3894610036755006,0.0013164107061609531
64,1000,5,sampled_max,0.6255017721453692,0.7275421373755846,-0.10204036523021542
64,1000,6,sw,0.26519351088697907,0.2648835504947778,0.0003099603922012695
64,1000,6,ebsw_exp,0.27605181241339244,0.2757123346632149,0.00033947775017756365
64,1000,6,power_ebsw,0.32836397640267867,0.3278530404385079,0.0005109359641707889
64,1000,6,entropic,0.2704814944050797,0.2701509815203731,0.0003305128847065908
64,1000,6,evar,0.3728614649885566,0.37414112682347095,-0.0012796618349143474
64,1000,6,cvar,0.3892645748000004,0.3894610036755006,-0.00019642887550025412
64,1000,6,sampled_max,0.6451930216198267,0.7275421373755846,-0.08234911575575787
64,1000,7,sw,0.2633515649317301,0.2648835504947778,-0.0015319855630476775
64,1000,7,ebsw_exp,0.2735772048904142,0.2757123346632149,-0.00213512977280067
64,1000,7,power_ebsw,0.32422082625877324,0.3278530404385079,-0.0036322141797346386
64,1000,7,entropic,0.26834158946505493,0.2701509815203731,-0.0018093920553181597
64,1000,7,evar,0.3665253582388956,0.37414112682347095,-0.007615768584575355
64,1000,7,cvar,0.38632736708219884,0.3894610036755006,-0.003133636593301792
64,1000,7,sampled_max,0.5805708090848045,0.7275421373755846,-0.14697132829078008
64,1000,8,sw,0.2651580763983452,0.2648835504947778,0.000274525903567413
64,1000,8,ebsw_exp,0.27557543652782585,0.2757123346632149,-0.00013689813538902973
64,1000,8,power_ebsw,0.3267195877493166,0.3278530404385079,-0.0011334526891912944
64,1000,8,entropic,0.2702538839595886,0.2701509815203731,0.00010290243921551312
64,1000,8,evar,0.3675384075713714,0.37414112682347095,-0.006602719252099543
64,1000,8,cvar,0.3913136302093236,0.3894610036755006,0.0018526265338229542
64,1000,8,sampled_max,0.6026416251208554,0.7275421373755846,-0.1249005122547292
64,1000,9,sw,0.2641626860247775,0.2648835504947778,-0.0007208644700003042
64,1000,9,ebsw_exp,0.2746213914340141,0.2757123346632149,-0.0010909432292007804
64,1000,9,power_ebsw,0.3263056975291646,0.3278530404385079,-0.0015473429093432745
64,1000,9,entropic,0.2692777666468527,0.2701509815203731,-0.0008732148735203782
64,1000,9,evar,0.36654033553133786,0.37414112682347095,-0.007600791292133091
64,1000,9,cvar,0.38842644325707804,0.3894610036755006,-0.001034560418422592
64,1000,9,sampled_max,0.5594240050204059,0.7275421373755846,-0.1681181323551787
64,1000,10,sw,0.26476549592021204,0.2648835504947778,-0.0001180545745657624
64,1000,10,ebsw_exp,0.27584708614546166,0.2757123346632149,0.00013475148224678657
64,1000,10,power_ebsw,0.329567415411443,0.3278530404385079,0.0017143749729351399
64,1000,10,entropic,0.2701727167137714,0.2701509815203731,2.1735193398320085e-05
64,1000,10,evar,0.3710878163606387,0.37414112682347095,-0.0030533104628322483
64,1000,10,cvar,0.39161545049559754,0.3894610036755006,0.0021544468200969114
64,1000,10,sampled_max,0.6052636142587338,0.7275421373755846,-0.12227852311685083
64,1000,11,sw,0.26222286815566354,0.2648835504947778,-0.002660682339114262
64,1000,11,ebsw_exp,0.27194650976676965,0.2757123346632149,-0.0037658248964452246
64,1000,11,power_ebsw,0.3208088279074072,0.3278530404385079,-0.007044212531100658
64,1000,11,entropic,0.26696624529045376,0.2701509815203731,-0.003184736229919327
64,1000,11,evar,0.36511292805117224,0.37414112682347095,-0.009028198772298712
64,1000,11,cvar,0.3810507382418679,0.3894610036755006,-0.008410265433632713
64,1000,11,sampled_max,0.624862635301123,0.7275421373755846,-0.10267950207446164
64,1000,12,sw,0.2637099891085794,0.2648835504947778,-0.0011735613861983962
64,1000,12,ebsw_exp,0.27336749642218244,0.2757123346632149,-0.002344838241032432
64,1000,12,power_ebsw,0.32199647124287734,0.3278530404385079,-0.0058565691956305455
64,1000,12,entropic,0.26844051102574734,0.2701509815203731,-0.0017104704946257487
64,1000,12,evar,0.3632789225801847,0.37414112682347095,-0.010862204243286266
64,1000,12,cvar,0.38367901429322,0.3894610036755006,-0.005781989382280639
64,1000,12,sampled_max,0.5807309630496039,0.7275421373755846,-0.14681117432598068
64,1000,13,sw,0.26593754272278397,0.2648835504947778,0.001053992228006173
64,1000,13,ebsw_exp,0.2759848280426895,0.2757123346632149,0.00027249337947460317
64,1000,13,power_ebsw,0.3251392297955309,0.3278530404385079,-0.002713810642976988
64,1000,13,entropic,0.270849231208962,0.2701509815203731,0.0006982496885888922
64,1000,13,evar,0.36713796786232894,0.37414112682347095,-0.007003158961142009
64,1000,13,cvar,0.387299673940054,0.3894610036755006,-0.0021613297354466376
64,1000,13,sampled_max,0.584802607182126,0.7275421373755846,-0.14273953019345864
64,1000,14,sw,0.26696113286686196,0.2648835504947778,0.0020775823720841635
64,1000,14,ebsw_exp,0.27894698114337335,0.2757123346632149,0.0032346464801584762
64,1000,14,power_ebsw,0.3344356634778372,0.3278530404385079,0.006582623039329327
64,1000,14,entropic,0.2727741709736115,0.2701509815203731,0.002623189453238417
64,1000,14,evar,0.3800704514437918,0.37414112682347095,0.005929324620320864
64,1000,14,cvar,0.3956854569181086,0.3894610036755006,0.006224453242607952
64,1000,14,sampled_max,0.6524236159769705,0.7275421373755846,-0.07511852139861408
64,1000,15,sw,0.2592229282217775,0.2648835504947778,-0.005660622273000293
64,1000,15,ebsw_exp,0.2689555265431587,0.2757123346632149,-0.00675680812005619
64,1000,15,power_ebsw,0.31924596147637113,0.3278530404385079,-0.00860707896213675
64,1000,15,entropic,0.26397566256085564,0.2701509815203731,-0.006175318959517451
64,1000,15,evar,0.36506504136077983,0.37414112682347095,-0.00907608546269112
64,1000,15,cvar,0.38085643044317863,0.3894610036755006,-0.008604573232322
64,1000,15,sampled_max,0.6782748592194425,0.7275421373755846,-0.04926727815614207
256,20,0,sw,0.24012975004978385,0.23002556332664925,0.010104186723134595
256,20,0,ebsw_exp,0.24263610122179094,0.2353320067340209,0.00730409448777003
256,20,0,power_ebsw,0.2609961940370509,0.2733352211796093,-0.012339027142558412
256,20,0,entropic,0.24138481335451165,0.23263354826307348,0.00875126509143817
256,20,0,evar,0.28672717147780025,0.31455032722127085,-0.027823155743470607
256,20,0,cvar,0.3063275181438432,0.3261204628398121,-0.019792944695968928
256,20,0,sampled_max,0.32417842613393666,0.6337078097585384,-0.3095293836246017
256,20,1,sw,0.25196495868189683,0.23002556332664925,0.021939395355247582
256,20,1,ebsw_exp,0.2566786597006218,0.2353320067340209,0.021346652966600904
256,20,1,power_ebsw,0.28624449519981426,0.2733352211796093,0.012909274020204975
256,20,1,entropic,0.25431484399435966,0.23263354826307348,0.021681295731286188
256,20,1,evar,0.31644353899074357,0.31455032722127085,0.0018932117694727135
256,20,1,cvar,0.344200740501716,0.3261204628398121,0.0180802776619039
256,20,1,sampled_max,0.37773977656858404,0.6337078097585384,-0.2559680331899543
256,20,2,sw,0.21377558733684823,0.23002556332664925,-0.01624997598980102
256,20,2,ebsw_exp,0.2163413408246851,0.2353320067340209,-0.01899066590933582
256,20,2,power_ebsw,0.2401222124715763,0.2733352211796093,-0.03321300870803298
256,20,2,entropic,0.21505830103615345,0.23263354826307348,-0.017575247226920027
256,20,2,evar,0.2632094769537517,0.31455032722127085,-0.05134085026751917
256,20,2,cvar,0.2852978116812632,0.3261204628398121,-0.040822651158548884
256,20,2,sampled_max,0.29443904805703713,0.6337078097585384,-0.3392687617015012
256,20,3,sw,0.2215530188954895,0.23002556332664925,-0.008472544431159745
256,20,3,ebsw_exp,0.22672052412025398,0.2353320067340209,-0.00861148261376693
256,20,3,power_ebsw,0.26692275460475445,0.2733352211796093,-0.006412466574854836
256,20,3,entropic,0.22409835172879797,0.23263354826307348,-0.008535196534275508
256,20,3,evar,0.3006640165306808,0.31455032722127085,-0.013886310690590042
256,20,3,cvar,0.3221130612915695,0.3261204628398121,-0.004007401548242584
256,20,3,sampled_max,0.3958847986952614,0.6337078097585384,-0.23782301106327697
256,20,4,sw,0.20396875227160977,0.23002556332664925,-0.026056811055039486
256,20,4,ebsw_exp,0.2061517962227286,0.2353320067340209,-0.029180210511292298
256,20,4,power_ebsw,0.2286354136334022,0.2733352211796093,-0.04469980754620709
256,20,4,entropic,0.20506022282615882,0.23263354826307348,-0.027573325436914653
256,20,4,evar,0.2508038579287014,0.31455032722127085,-0.06374646929256944
256,20,4,cvar,0.27207684075079686,0.3261204628398121,-0.05404362208901525
256,20,4,sampled_max,0.2827456049593734,0.6337078097585384,-0.35096220479916496
256,20,5,sw,0.2310019772470438,0.23002556332664925,0.0009764139203945477
256,20,5,ebsw_exp,0.2351914581768257,0.2353320067340209,-0.000140548557195197
256,20,5,power_ebsw,0.2671736694059232,0.2733352211796093,-0.0061615517736861025
256,20,5,entropic,0.23309566494435432,0.23263354826307348,0.0004621166812808497
256,20,5,evar,0.29188873352034067,0.31455032722127085,-0.022661593700930183
256,20,5,cvar,0.32158558680953375,0.3261204628398121,-0.004534876030278356
256,20,5,sampled_max,0.3319999252282167,0.6337078097585384,-0.30170788453032166
256,20,6,sw,0.20666013287650953,0.23002556332664925,-0.023365430450139724
256,20,6,ebsw_exp,0.21040123005115777,0.2353320067340209,-0.024930776682863143
256,20,6,power_ebsw,0.2455630252146891,0.2733352211796093,-0.0277721959649202
256,20,6,entropic,0.20851586543348796,0.23263354826307348,-0.024117682829585513
256,20,6,evar,0.27402766020111297,0.31455032722127085,-0.04052266702015789
256,20,6,cvar,0.29434213887656757,0.3261204628398121,-0.03177832396324454
256,20,6,sampled_max,0.3516977218817377,0.6337078097585384,-0.28201008787680065
256,20,7,sw,0.2412944335292666,0.23002556332664925,0.011268870202617354
256,20,7,ebsw_exp,0.24461608983838265,0.2353320067340209,0.00928408310436174
256,20,7,power_ebsw,0.2675577835785278,0.2733352211796093,-0.005777437601081514
256,20,7,entropic,0.24294068876956496,0.23263354826307348,0.01030714050649148
256,20,7,evar,0.303149615316384,0.31455032722127085,-0.01140071190488684
256,20,7,cvar,0.30993433374252516,0.3261204628398121,-0.01618612909728695
256,20,7,sampled_max,0.3842500227318143,0.6337078097585384,-0.24945778702672405
256,20,8,sw,0.2270788170679192,0.23002556332664925,-0.0029467462587300652
256,20,8,ebsw_exp,0.23068420228111408,0.2353320067340209,-0.0046478044529068285
256,20,8,power_ebsw,0.25909553829617377,0.2733352211796093,-0.014239682883435523
256,20,8,entropic,0.22887200999255172,0.23263354826307348,-0.0037615382705217526
256,20,8,evar,0.2897049973065947,0.31455032722127085,-0.02484532991467614
256,20,8,cvar,0.30684408498180765,0.3261204628398121,-0.019276377858004456
256,20,8,sampled_max,0.3640122802366147,0.6337078097585384,-0.26969552952192366
256,20,9,sw,0.24525752582526616,0.23002556332664925,0.015231962498616913
256,20,9,ebsw_exp,0.2516595766564932,0.2353320067340209,0.01632756992247228
256,20,9,power_ebsw,0.29288625871836843,0.2733352211796093,0.019551037538759142
256,20,9,entropic,0.2484465864066475,0.23263354826307348,0.015813038143574015
256,20,9,evar,0.32068600593260466,0.31455032722127085,0.006135678711333803
256,20,9,cvar,0.3489334158329268,0.3261204628398121,0.0228129529931147
256,20,9,sampled_max,0.3930144298070011,0.6337078097585384,-0.24069337995153728
256,20,10,sw,0.2379772976194058,0.23002556332664925,0.007951734292756557
256,20,10,ebsw_exp,0.24557508802294578,0.2353320067340209,0.010243081288924871
256,20,10,power_ebsw,0.2957125762887328,0.2733352211796093,0.02237735510912353
256,20,10,entropic,0.24174203126123398,0.23263354826307348,0.0091084829981605
256,20,10,evar,0.3240399712049037,0.31455032722127085,0.009489643983632834
256,20,10,cvar,0.35436275574433995,0.3261204628398121,0.028242292904527844
256,20,10,sampled_max,0.41434799657968013,0.6337078097585384,-0.21935981317885822
256,20,11,sw,0.24198606445594642,0.23002556332664925,0.011960501129297169
256,20,11,ebsw_exp,0.24947980302630066,0.2353320067340209,0.014147796292279746
256,20,11,power_ebsw,0.29709253792661683,0.2733352211796093,0.02375731674700754
256,20,11,entropic,0.24569162324497235,0.23263354826307348,0.01305807498189887
256,20,11,evar,0.3278948556326259,0.31455032722127085,0.013344528411355028
256,20,11,cvar,0.3580666015855977,0.3261204628398121,0.03194613874578561
256,20,11,sampled_max,0.4206273240018336,0.6337078097585384,-0.21308048575670474
256,20,12,sw,0.24376384825989594,0.23002556332664925,0.013738284933246692
256,20,12,ebsw_exp,0.24728389391022332,0.2353320067340209,0.011951887176202408
256,20,12,power_ebsw,0.27135045980741346,0.2733352211796093,-0.0019847613721958313
256,20,12,entropic,0.24551660414956927,0.23263354826307348,0.012883055886495798
256,20,12,evar,0.3027880963632711,0.31455032722127085,-0.011762230857999767
256,20,12,cvar,0.3236157414531498,0.3261204628398121,-0.002504721386662301
256,20,12,sampled_max,0.36909923903781616,0.6337078097585384,-0.2646085707207222
