method,seed,control,learning_rate,target_step_norm,epoch,eval_independent_sw,train_power_loss,gradient_norm,update_norm,seconds_cum,diverged
sampled_max,1788,lr_grid,0.03,,30,2.5643495189520107,12.940289555332264,1.2718239636115263,0.038154718908345785,0.029404408065602183,False
sampled_max,1788,lr_grid,0.03,,40,2.5188096730718463,12.464010540594176,1.2481992299205573,0.037445976897616716,0.038819193141534925,False
sampled_max,1788,lr_grid,0.03,,50,2.474186388001557,12.005058575358973,1.2250029885350777,0.03675008965605233,0.048283826326951385,False
sampled_max,1788,lr_grid,0.03,,60,2.4304257420418236,11.561302365010864,1.2021492401637817,0.03606447720491345,0.05789163918234408,False
sampled_max,1788,lr_grid,0.03,,70,2.3874656005018866,11.137147189324082,1.1798912656111622,0.03539673796833486,0.06728917337022722,False
sampled_max,1788,lr_grid,0.03,,80,2.3453492176527373,10.726606329796795,1.1579403228252307,0.03473820968475692,0.07670535426586866,False
sampled_max,1788,lr_grid,0.03,,90,2.304041730248686,10.324383748720802,1.1360228732688882,0.034080686198066645,0.0861338502727449,False
sampled_max,1788,lr_grid,0.03,,100,2.263608149899535,,,,0.09448490524664521,False
sampled_max,1788,normalized,,0.021952907087918014,0,2.7063702962734073,14.481672394733643,1.3454400950401715,0.021952907087918014,0.0011307140812277794,False
sampled_max,1788,normalized,,0.021952907087918014,10,2.679878372941376,14.176410058869006,1.3311841560650526,0.02195290708791801,0.010697934776544571,False
sampled_max,1788,normalized,,0.021952907087918014,20,2.653418651808132,13.896254586369285,1.317965031135561,0.021952907087918014,0.02017069677822292,False
sampled_max,1788,normalized,,0.021952907087918014,30,2.6269500363123144,13.609202995683864,1.3042815549031133,0.021952907087918017,0.029565546428784728,False
sampled_max,1788,normalized,,0.021952907087918014,40,2.6004924964805824,13.324705551824419,1.290576690467503,0.021952907087918014,0.03900525183416903,False
sampled_max,1788,normalized,,0.021952907087918014,50,2.57406167114206,13.042740629841283,1.276848690616927,0.021952907087918017,0.0484130559489131,False
sampled_max,1788,normalized,,0.021952907087918014,60,2.547641064076744,12.762176829701337,1.2630408163288576,0.021952907087918014,0.05796004249714315,False
sampled_max,1788,normalized,,0.021952907087918014,70,2.5212109471137145,12.48804519317028,1.2494021166727245,0.021952907087918017,0.0674644410610199,False
sampled_max,1788,normalized,,0.021952907087918014,80,2.4947912200276203,12.215009923634113,1.2356683375624156,0.021952907087918014,0.07694592885673046,False
sampled_max,1788,normalized,,0.021952907087918014,90,2.468383175827125,11.936956705669157,1.2215234701832973,0.021952907087918017,0.08642383711412549,False
sampled_max,1788,normalized,,0.021952907087918014,100,2.4420169487993486,,,,0.0949860189575702,False
